type,beds,bath,propertysqft,locality,sublocality,label
Condo_for_sale,3,1,489,Queens_County,Queens,0
Co_op_for_sale,5,4,4000,New_York_County,New_York,1
Multi_family_home_for_sale,6,4,3240,United_States,New_York,1
Co_op_for_sale,1,1,681,Kings_County,Brooklyn,0
Co_op_for_sale,2,1,1025,Queens_County,Queens,0
Pending,2,2,1110,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,920,Kings_County,Brooklyn,0
Condo_for_sale,2,1,886,Richmond_County,Staten_Island,0
House_for_sale,4,2,1890,New_York,Bronx_County,0
Townhouse_for_sale,3,2,1332,New_York,Richmond_County,0
Condo_for_sale,3,1,500,Queens_County,Queens,0
Condo_for_sale,3,4,2367,New_York_County,New_York,1
Condo_for_sale,3,3,1856,New_York,Manhattan,1
Co_op_for_sale,2,2,1800,New_York_County,New_York,0
Multi_family_home_for_sale,4,2,2052,New_York,Bronx_County,0
House_for_sale,3,2,1070,New_York,Queens_County,0
House_for_sale,3,2,1368,New_York,Queens_County,0
Multi_family_home_for_sale,7,2,2400,New_York,Bronx_County,1
Multi_family_home_for_sale,6,17,12733,New_York,Bronx_County,1
Pending,3,1,246,New_York_County,New_York,0
Condo_for_sale,1,2,1010,New_York_County,New_York,1
House_for_sale,4,2,1732,New_York,Bronx_County,0
Co_op_for_sale,2,2,1150,New_York_County,New_York,1
Condo_for_sale,4,4,2120,New_York_County,New_York,1
Condo_for_sale,4,4,2670,New_York_County,New_York,1
Multi_family_home_for_sale,6,2,1634,New_York,Bronx_County,0
Condo_for_sale,2,2,1856,New_York_County,New_York,1
Co_op_for_sale,2,1,920,New_York_County,New_York,0
Co_op_for_sale,3,2,1800,New_York_County,New_York,1
Condo_for_sale,1,2,1560,New_York_County,New_York,1
Condo_for_sale,2,2,937,Kings_County,Brooklyn,0
Condo_for_sale,1,1,971,Kings_County,Brooklyn,0
Co_op_for_sale,2,1,940,New_York_County,New_York,0
Co_op_for_sale,2,1,1100,Kings_County,Brooklyn,0
Co_op_for_sale,2,1,1100,Kings_County,Brooklyn,0
Condo_for_sale,1,1,971,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,860,New_York_County,New_York,0
Condo_for_sale,2,2,2625,New_York_County,New_York,1
Multi_family_home_for_sale,5,2,2570,New_York,Bronx_County,1
Contingent,1,1,578,New_York_County,New_York,0
Condo_for_sale,1,2,1330,Kings_County,Brooklyn,1
Condo_for_sale,4,6,5427,New_York_County,New_York,1
Condo_for_sale,1,1,730,Brooklyn,Coney_Island,0
Co_op_for_sale,1,1,712,New_York_County,New_York,0
Townhouse_for_sale,3,2,1365,New_York,Richmond_County,0
Condo_for_sale,4,4,2697,New_York_County,New_York,1
Condo_for_sale,3,1,367,New_York_County,New_York,0
House_for_sale,3,2,1080,New_York,Richmond_County,0
Condo_for_sale,2,1,702,Queens_County,Queens,0
Condo_for_sale,1,2,822,New_York_County,New_York,1
Condo_for_sale,1,1,971,Kings_County,Brooklyn,0
Co_op_for_sale,2,1,940,New_York_County,New_York,0
Townhouse_for_sale,7,10,7040,New_York,New_York_County,1
Co_op_for_sale,2,2,1350,New_York_County,New_York,1
Co_op_for_sale,2,2,800,New_York_County,New_York,0
Condo_for_sale,2,1,702,Queens_County,Queens,0
Pending,3,1,1500,New_York_County,New_York,1
Co_op_for_sale,2,1,815,New_York,Bronx_County,0
House_for_sale,3,2,1400,New_York,Kings_County,0
Co_op_for_sale,1,1,800,Queens_County,Queens,0
Co_op_for_sale,3,1,300,Kings_County,Brooklyn,0
Co_op_for_sale,3,4,1965,New_York_County,New_York,1
Condo_for_sale,2,2,721,Queens_County,Queens,0
Multi_family_home_for_sale,5,2,1520,New_York,Queens_County,1
Condo_for_sale,3,2,1729,New_York_County,New_York,1
House_for_sale,3,2,1923,New_York,Richmond_County,0
Co_op_for_sale,1,1,680,Kings_County,Brooklyn,0
House_for_sale,2,1,840,New_York,Kings_County,0
Multi_family_home_for_sale,3,3,2355,United_States,New_York,1
House_for_sale,3,2,1989,New_York,Kings_County,0
Condo_for_sale,2,2,1111,Kings_County,Brooklyn,1
Condo_for_sale,3,2,1729,New_York_County,New_York,1
Pending,6,5,3608,New_York,Queens_County,1
Multi_family_home_for_sale,12,3,2681,New_York,Queens_County,1
Condo_for_sale,3,1,472,New_York_County,New_York,0
Multi_family_home_for_sale,3,7,7854,New_York,Kings_County,1
Condo_for_sale,2,2,903,New_York_County,New_York,0
Multi_family_home_for_sale,15,9,3600,New_York,Kings_County,1
Condo_for_sale,2,1,655,Queens_County,Queens,0
Co_op_for_sale,1,1,750,Kings_County,Brooklyn,0
